Team,Season,id,firstName,lastName,sweaterNumber,positionCode,city,country,latitude,longitude
PHI,20242025,8481178,Egor,Zamula,5,D,Chelyabinsk,RUS,55.1559312,61.4012726
COL,20242025,8481186,Logan,O'Connor,25,R,Missouri City,USA,29.6185669,-95.5377215
COL,20242025,8481206,John,Ludvig,3,D,Liberec,CZE,50.7702648,15.0583947
NYI,20242025,8481237,Kyle,MacLean,32,C,Livingston,USA,40.8682487,-88.5631125
SJS,20242025,8481477,Nico,Sturm,7,C,Augsburg,GER,48.3690341,10.8979522
PIT,20242025,8481481,Blake,Lizotte,46,C,Lindstrom,USA,45.3894083,-92.8479921
ANA,20242025,8481517,Brett,Leason,20,R,Calgary,CAN,51.0456064,-114.057541
FLA,20242025,8481519,Spencer,Knight,30,G,Darien,USA,41.0787079,-73.4692873
BUF,20242025,8481522,Peyton,Krebs,19,C,Calgary,CAN,51.0456064,-114.057541
MTL,20242025,8481523,Kirby,Dach,77,C,Fort Saskatchewan,CAN,53.7128571,-113.214894
BUF,20242025,8481524,Bowen,Byram,4,D,Cranbrook,CAN,49.5107477,-115.7672772
VGK,20242025,8481527,Kaedan,Korczak,6,D,Yorkton,CAN,51.212045,-102.461243
BUF,20242025,8481528,Dylan,Cozens,24,C,Whitehorse,CAN,60.721571,-135.054932
LAK,20242025,8481532,Alex,Turcotte,15,C,Elk Grove,USA,38.4087993,-121.3716178
ANA,20242025,8481533,Trevor,Zegras,11,C,Bedford,USA,40.0271453,-78.5237447
VAN,20242025,8481535,Nils,Hoglander,21,L,Bockträsk,SWE,65.4185521,18.2519817
MTL,20242025,8481540,Cole,Caufield,13,R,Mosinee,USA,44.7927669,-89.7030748
DET,20242025,8481542,Moritz,Seider,53,D,Zell,GER,50.0275681,7.1813233
PHI,20242025,8481546,Cam,York,8,D,Anaheim,USA,33.8347516,-117.911732
PHI,20242025,8481553,Bobby,Brink,10,R,Minnetonka,USA,44.9405086,-93.4638936
NYR,20242025,8481554,Kaapo,Kakko,24,R,Turku,FIN,60.4517531,22.2670522
BOS,20242025,8481556,John,Beecher,19,C,Elmira,USA,42.0897965,-76.8077338
MIN,20242025,8481557,Matt,Boldy,12,L,Milford,USA,41.2222218,-73.0570603
NJD,20242025,8481559,Jack,Hughes,86,C,Orlando,USA,28.5421109,-81.3790304
LAK,20242025,8481560,Arthur,Kaliyev,34,R,Tashkent,UZB,41.3123363,69.2787079
SJS,20242025,8481567,Henry,Thrun,3,D,Southborough,USA,42.3056501,-71.5245087
CHI,20242025,8481568,Alex,Vlasic,72,D,Wilmette,USA,42.0887132,-87.7025069
NSH,20242025,8481577,Philip,Tomasino,26,C,Mississauga,CAN,43.5896231,-79.6443879
WSH,20242025,8481580,Connor,McMichael,24,C,Ajax,CAN,43.8505287,-79.0208814
DAL,20242025,8481581,Thomas,Harley,55,D,Syracuse,USA,43.0481221,-76.1474244
TOR,20242025,8481582,Nicholas,Robertson,89,L,Pasadena,USA,34.1476507,-118.144155
MTL,20242025,8481593,Jayden,Struble,47,D,Cumberland,USA,40.1541581,-77.2803933
OTT,20242025,8481596,Shane,Pinto,12,C,Franklin Square,USA,40.7074705,-73.6759392
STL,20242025,8481598,Philip,Broberg,6,D,Orebro,SWE,59.2747287,15.2151181
NYI,20242025,8481601,Simon,Holmstrom,10,R,Tranas,SWE,58.0341073,14.9756413
VGK,20242025,8481604,Pavel,Dorofeyev,16,L,Nizhny Tagil,RUS,57.905149,59.9508466
ANA,20242025,8481605,Jackson,LaCombe,2,D,Eden Prairie,USA,44.8546856,-93.470786
LAK,20242025,8481606,Jordan,Spence,21,D,Manly,AUS,-33.7971937,151.2879845
DET,20242025,8481607,Albert,Johansson,20,D,Karlstad,SWE,59.3809146,13.5027631
UTA,20242025,8481609,Vladislav,Kolyachonok,52,D,Minsk,BLR,53.9024716,27.5618225
CAR,20242025,8481611,Pyotr,Kochetkov,52,G,Penza,RUS,53.1953477,45.0190437
EDM,20242025,8481617,Vasily,Podkolzin,92,R,Moscow,RUS,55.7505412,37.6174782
MTL,20242025,8481618,Alex,Newhook,15,C,St. John's,CAN,47.5614705,-52.7126162
CHI,20242025,8481624,Ilya,Mikheyev,95,R,Omsk,RUS,54.9830067,73.3745224
COL,20242025,8481641,Joel,Kiviranta,94,L,Vantaa,FIN,60.2933337,25.0407809
VGK,20242025,8481655,Cole,Schwindt,22,R,Kitchener,CAN,43.451291,-80.4927815
WSH,20242025,8481656,Aliaksei,Protas,21,C,Vitebsk,BLR,55.1930197,30.2070437
VAN,20242025,8481668,Arturs,Silovs,31,G,Riga,LAT,56.9493977,24.1051846
CGY,20242025,8481692,Dustin,Wolf,32,G,Gilroy,USA,37.0065078,-121.5631723
NJD,20242025,8481701,Santeri,Hatakka,82,D,Riihimaki,FIN,60.7390089,24.7728148
PIT,20242025,8481703,Valtteri,Puustinen,48,R,Kuopio,FIN,62.8924601,27.6781839
NSH,20242025,8481704,Juuso,Parssinen,13,C,Hameenlinna,FIN,60.9948584,24.46654
NYR,20242025,8481708,Zac,Jones,6,D,Richmond,USA,37.5385087,-77.43428
UTA,20242025,8481711,Matias,Maccelli,63,L,Turku,FIN,60.4517531,22.2670522
CBJ,20242025,8481716,Dmitri,Voronkov,10,L,Angarsk,RUS,52.5443167,103.8882138
NYR,20242025,8481726,Adam,Edstrom,84,C,Karlstad,SWE,59.3809146,13.5027631
LAK,20242025,8481732,Andre,Lee,47,L,Karlstad,SWE,59.3809146,13.5027631
COL,20242025,8481737,Matt,Stienburg,36,C,Halifax,CAN,44.648618,-63.5859487
NSH,20242025,8481743,Marc,Del Gaizo,7,D,Basking Ridge,USA,40.7064088,-74.5492725
SEA,20242025,8481789,Tye,Kartye,12,L,Kingston,CAN,44.230687,-76.481323
PIT,20242025,8482055,Drew,O'Connor,10,L,Chatham,USA,35.7151316,-79.2533035
NSH,20242025,8482062,Cole,Smith,36,L,Brainerd,USA,46.3580221,-94.2008288
TBL,20242025,8482070,Mitchell,Chaffee,41,R,Grand Rapids,USA,42.9632425,-85.6678639
NYR,20242025,8482073,Braden,Schneider,4,D,Prince Albert,CAN,53.201097,-105.748901
CGY,20242025,8482074,Connor,Zary,47,C,Saskatoon,CAN,52.131802,-106.660767
STL,20242025,8482077,Dylan,Holloway,81,C,Calgary,CAN,51.0456064,-114.057541
DET,20242025,8482078,Lucas,Raymond,23,L,Gothenburg,SWE,57.7072326,11.9670171
MIN,20242025,8482079,Marco,Rossi,23,C,Feldkirch,AUT,47.2375671,9.5981724
MTL,20242025,8482087,Kaiden,Guhle,21,D,Edmonton,CAN,53.5462055,-113.491241
STL,20242025,8482089,Jake,Neighbours,63,L,Calgary,CAN,51.0456064,-114.057541
OTT,20242025,8482092,Ridly,Greig,71,C,Lethbridge,CAN,49.6945782,-112.8331033
CAR,20242025,8482093,Seth,Jarvis,24,C,Winnipeg,CAN,49.8955367,-97.1384584
MIN,20242025,8482094,Daemon,Hunt,48,D,Brandon,CAN,49.8511143,-99.9608924
OTT,20242025,8482095,Tyler,Kleven,43,D,Fargo,USA,46.877229,-96.789821
BUF,20242025,8482097,Jack,Quinn,22,R,Ottawa,CAN,45.4208777,-75.6901106
SJS,20242025,8482101,Danil,Gushchin,75,L,Yekaterinburg,RUS,56.839104,60.60825
OTT,20242025,8482105,Jake,Sanderson,85,D,Whitefish,USA,48.4135522,-114.3357226
NYR,20242025,8482109,Alexis,Lafrenière,13,L,St-Eustache,CAN,45.5646052,-73.8929714
NJD,20242025,8482110,Dawson,Mercer,91,C,Carbonear,CAN,47.733123,-53.2366225
MTL,20242025,8482111,Justin,Barron,52,D,Halifax,CAN,44.648618,-63.5859487
FLA,20242025,8482113,Anton,Lundell,15,C,Espoo,FIN,60.2047672,24.6568435
OTT,20242025,8482116,Tim,Stützle,18,C,Viersen,GER,51.2562118,6.3905476
CHI,20242025,8482117,Lukas,Reichel,73,L,Nürnberg,GER,49.453872,11.077298
MIN,20242025,8482122,Brock,Faber,7,D,Maple Grove,USA,45.0984983,-93.4419222
CHI,20242025,8482123,Drew,Commesso,33,G,Norwell,USA,42.1617681,-70.7939307
LAK,20242025,8482124,Quinton,Byfield,55,R,Newmarket,CAN,44.056258,-79.461708
VGK,20242025,8482125,Alexander,Holtz,26,R,Stockholm,SWE,59.3251172,18.0710935
PHI,20242025,8482142,Jamie,Drysdale,9,D,Toronto,CAN,43.6534817,-79.3839347
SJS,20242025,8482144,Jack,Thompson,26,D,Courtice,CAN,43.9117719,-78.7780464
DAL,20242025,8482145,Mavrik,Bourque,22,C,Plessisville,CAN,46.219515,-71.771965
NSH,20242025,8482146,Luke,Evangelista,77,R,Toronto,CAN,43.6534817,-79.3839347
WSH,20242025,8482148,Hendrix,Lapierre,29,C,Gatineau,CAN,45.4277659,-75.710976
WPG,20242025,8482149,Cole,Perfetti,91,C,Whitby,CAN,43.87982,-78.9421751
VGK,20242025,8482153,Brendan,Brisson,19,C,Los Angeles,USA,34.0536909,-118.242766
LAK,20242025,8482155,Alex,Laferriere,14,R,Chatham,USA,35.7151316,-79.2533035
NYR,20242025,8482157,Will,Cuylle,50,L,Toronto,CAN,43.6534817,-79.3839347
PHI,20242025,8482159,Tyson,Foerster,71,R,Alliston,CAN,46.0544878,-62.6252289
CHI,20242025,8482172,Landon,Slaggert,84,L,South Bend,USA,41.6833813,-86.2500066
BUF,20242025,8482175,JJ,Peterka,77,R,Munich,GER,48.1371079,11.5753822
CHI,20242025,8482176,Wyatt,Kaiser,44,D,Andover,USA,42.65717,-71.1408776
MIN,20242025,8482177,Marat,Khusnutdinov,22,C,Moscow,RUS,55.7505412,37.6174782
BUF,20242025,8482221,Devon,Levi,27,G,Dollard-des-Ormeaux,CAN,45.48423,-73.8064547
OTT,20242025,8482245,Artem,Zub,2,D,Khabarovsk,RUS,51.6312684,136.121524
TOR,20242025,8482259,Bobby,McMann,74,C,Wainwright,CAN,52.8402725,-110.8514344
PIT,20242025,8482446,Joel,Blomqvist,30,G,Uusikaarlepyy,FIN,63.5222473,22.5284347
CBJ,20242025,8482451,Mikael,Pyyhtia,82,L,Turku,FIN,60.4517531,22.2670522
CBJ,20242025,8482475,Yegor,Chinakhov,59,R,Omsk,RUS,54.9830067,73.3745224
MTL,20242025,8482476,Emil,Heineman,51,L,Leksand,SWE,60.7329032,14.9968205
VAN,20242025,8482496,Nils,Aman,88,C,Avesta,SWE,60.216667,16.333333
BOS,20242025,8482511,Mason,Lohrei,6,D,Baton Rouge,USA,30.4494155,-91.1869659
STL,20242025,8482516,Matthew,Kessel,51,D,Bloomfield Hills,USA,42.583645,-83.2454883
CGY,20242025,8482624,Daniil,Miromanov,62,D,Moscow,RUS,55.7505412,37.6174782
TBL,20242025,8482655,J.J.,Moser,90,D,Biel,SUI,47.1402077,7.2439029
UTA,20242025,8482659,Josh,Doan,91,R,Scottsdale,USA,33.4942189,-111.926018
CBJ,20242025,8482660,Kent,Johnson,91,C,Port Moody,CAN,49.2821981,-122.8293554
SEA,20242025,8482665,Matty,Beniers,10,C,Hingham,USA,42.2417669,-70.8897676
SJS,20242025,8482667,William,Eklund,72,L,Stockholm,SWE,59.3251172,18.0710935
BUF,20242025,8482671,Owen,Power,25,D,Mississauga,CAN,43.5896231,-79.6443879
NJD,20242025,8482684,Luke,Hughes,43,D,Manchester,USA,42.9956397,-71.4547891
UTA,20242025,8482699,Dylan,Guenther,11,R,Edmonton,CAN,53.5462055,-113.491241
CHI,20242025,8482700,Nolan,Allan,42,D,Saskatoon,CAN,52.131802,-106.660767
DAL,20242025,8482702,Logan,Stankoven,11,C,Kamloops,CAN,50.6758269,-120.339415
CBJ,20242025,8482705,Cole,Sillinger,4,C,Columbus,USA,39.9622601,-83.0007065
FLA,20242025,8482713,Mackie,Samoskevich,25,R,Newtown,USA,41.4134764,-73.3086445
TOR,20242025,8482720,Matthew,Knies,23,L,Phoenix,USA,33.4484367,-112.074141
LAK,20242025,8482730,Brandt,Clarke,92,D,Nepean,CAN,45.3446891,-75.7639408
MTL,20242025,8482733,Logan,Mailloux,24,D,Belle River,CAN,45.9867318,-62.8351857
STL,20242025,8482737,Zack,Bolduc,76,C,Trois-Rivières,CAN,46.3432325,-72.5428485
DAL,20242025,8482740,Wyatt,Johnston,53,C,Toronto,CAN,43.6534817,-79.3839347
NSH,20242025,8482742,Zachary,L'Heureux,68,L,Montréal,CAN,45.5031824,-73.5698065
ANA,20242025,8482745,Mason,McTavish,23,C,Zurich,SUI,47.3744489,8.5410422
DET,20242025,8482762,Simon,Edvinsson,77,D,Kungsbacka,SWE,57.4888563,12.0787529
MTL,20242025,8482775,Oliver,Kapanen,91,C,Timra,SWE,62.4922058,17.2995411
ANA,20242025,8482803,Olen,Zellweger,51,D,Calgary,CAN,51.0456064,-114.057541
CHI,20242025,8482821,Arvid,Soderblom,40,G,Göteborg,SWE,57.7072326,11.9670171
SEA,20242025,8482858,Ryker,Evans,41,D,Calgary,CAN,51.0456064,-114.057541
TBL,20242025,8482929,Emil,Lilleberg,78,D,Sarpsborg,NOR,59.254955,11.2297811
MTL,20242025,8482964,Arber,Xhekaj,72,D,Hamilton,CAN,43.2560802,-79.8728583
VAN,20242025,8483395,Arshdeep,Bains,13,L,Surrey,CAN,49.1913033,-122.849143
UTA,20242025,8483431,Logan,Cooley,92,C,Pittsburgh,USA,40.4416941,-79.9900861
ANA,20242025,8483445,Cutter,Gauthier,61,L,Skelleftea,SWE,64.7520185,20.959339
TBL,20242025,8483447,Conor,Geekie,14,C,Strathclair,CAN,50.4044635,-100.3955365
MTL,20242025,8483457,Lane,Hutson,48,D,Holland,USA,42.7876022,-86.1090828
CBJ,20242025,8483460,David,Jiricek,55,D,Klatovy,CZE,49.3951183,13.2935954
DET,20242025,8483464,Marco,Kasper,92,C,Innsbruck,AUT,47.2654296,11.3927685
BUF,20242025,8483468,Jiri,Kulich,20,C,Kadan,CZE,50.3761991,13.2710364
UTA,20242025,8483472,Maveric,Lamoureux,10,D,Laval,CAN,45.6055889,-73.7345601
ANA,20242025,8483482,Tristan,Luneau,67,D,Victoriaville,CAN,46.0554948,-71.9598586
ANA,20242025,8483490,Pavel,Mintyukov,34,D,Moscow,RUS,55.7505412,37.6174782
CHI,20242025,8483493,Frank,Nazar,91,C,Detroit,USA,42.3315509,-83.0466403
NJD,20242025,8483495,Simon,Nemec,17,D,Liptovský Mikuláš,SVK,49.0835785,19.612785
MIN,20242025,8483499,Liam,Ohgren,28,L,Stockholm,SWE,59.3251172,18.0710935
BOS,20242025,8483505,Matthew,Poitras,51,C,Ajax,CAN,43.8505287,-79.0208814
MTL,20242025,8483515,Juraj,Slafkovsky,20,L,Kosice,SVK,48.7172272,21.2496774
SEA,20242025,8483524,Shane,Wright,51,C,Burlington,CAN,43.3248924,-79.7966835
CGY,20242025,8483609,Adam,Klapka,43,R,Praha,CZE,50.0596288,14.4464593
NYR,20242025,8483768,Victor,Mancini,90,D,Hancock,USA,40.3941712,-91.1458063
CGY,20242025,8483808,Andrei,Kuzmenko,96,L,Yakutsk,RUS,62.0274078,129.7319787
COL,20242025,8483930,Ivan,Ivan,82,C,Ostrava,CZE,49.8349139,18.2820084
CHI,20242025,8484144,Connor,Bedard,98,C,North Vancouver,CAN,49.3206294,-123.0737925
BUF,20242025,8484145,Zach,Benson,9,L,Chilliwack,CAN,49.1709788,-121.95255
CBJ,20242025,8484149,Gavin,Brindley,45,C,Fort Myers,USA,26.640628,-81.8723084
ANA,20242025,8484153,Leo,Carlsson,91,C,Karlstad,SWE,59.3809146,13.5027631
CBJ,20242025,8484166,Adam,Fantilli,19,C,Nobleton,CAN,43.9022127,-79.652722
CGY,20242025,8484180,Samuel,Honzek,29,L,Trencin,SVK,48.8922719,18.0387465
SJS,20242025,8484227,Will,Smith,2,C,Boston,USA,42.3554334,-71.060511
COL,20242025,8484258,Sam,Malinski,70,D,Lakeville,USA,44.650051,-93.2432791
FLA,20242025,8484304,Uvis,Balinskis,26,D,Ventspils,LAT,57.3903918,21.5635991
PHI,20242025,8484387,Matvei,Michkov,39,R,Perm,RUS,58.014965,56.246723
PHI,20242025,8484779,Jett,Luchanko,17,C,London,CAN,42.9832406,-81.243372
SJS,20242025,8484801,Macklin,Celebrini,71,C,North Vancouver,CAN,49.3206294,-123.0737925
COL,20242025,8484846,Maxmilian,Curran,90,C,Prague,CZE,50.0596288,14.4464593
NYI,20242025,8484958,Maxim,Tsyplakov,7,R,Moscow,RUS,55.7505412,37.6174782
