Team,Season,id,firstName,lastName,sweaterNumber,positionCode,city,country,latitude,longitude
WSH,20152016,8475598,Ryan,Stanton,20,D,St. Albert,CAN,53.633239,-113.628845
WSH,20132014,8475602,Casey,Wellman,48,C,Brentwood,USA,37.9317766,-121.696026
PHI,20112012,8475603,Ben,Holmstrom,12,C,Colorado Springs,USA,38.8339578,-104.825348
PHI,20202021,8475613,Nate,Prosser,39,D,Elk River,USA,45.3038538,-93.5671825
WSH,20142015,8475619,Aaron,Volpatti,17,L,Revelstoke,CAN,50.998045,-118.1956709
BUF,20202021,8475622,Carter,Hutton,40,G,Thunder Bay,CAN,48.406414,-89.259796
WSH,20222023,8475625,Matt,Irwin,52,D,Victoria,CAN,48.4283182,-123.364953
FLA,20132014,8475637,Bobby,Butler,26,R,Marlborough,USA,42.3459271,-71.5522874
TOR,20092010,8475638,Brayden,Irwin,44,C,Toronto,CAN,43.6534817,-79.3839347
PHI,20132014,8475640,Erik,Gustafsson,26,D,Kvissleby,SWE,62.2957919,17.3716888
MTL,20102011,8475641,Brendon,Nash,47,D,Calgary,CAN,51.0456064,-114.057541
CGY,20132014,8475648,Chris,Breen,43,D,Uxbridge,CAN,44.1088502,-79.1226768
CGY,20152016,8475650,Brandon,Bollig,52,L,St. Charles,USA,38.7877791,-90.6747372
OTT,20222023,8475660,Cam,Talbot,33,G,Caledonia,CAN,45.2773029,-62.3899848
OTT,20152016,8475661,Dave,Dziurzynski,59,L,Lloydminster,CAN,53.2816669,-109.986339
CGY,20172018,8475663,Eddie,Lack,31,G,Norrtalje,SWE,59.766667,18.7
BOS,20142015,8475671,Matt,Fraser,25,R,Red Deer,CAN,52.2690628,-113.8141464
NSH,20102011,8475677,Linus,Klasen,58,L,Stockholm,SWE,59.3251172,18.0710935
MIN,20112012,8475679,Jarod,Palmer,79,C,Fridley,USA,45.0838291,-93.2590388
DAL,20142015,8475680,Jussi,Rynnas,40,G,Pori,FIN,61.4866126,21.7972071
MTL,20152016,8475681,Ben,Scrivens,40,G,Spruce Grove,CAN,53.545204,-113.903503
FLA,20232024,8475683,Sergei,Bobrovsky,72,G,Novokuznetsk,RUS,53.7575903,87.1358494
CGY,20222023,8475690,Chris,Tanev,8,D,Toronto,CAN,43.6534817,-79.3839347
MIN,20232024,8475692,Mats,Zuccarello,36,R,Oslo,NOR,59.9133301,10.7389701
TOR,20232024,8475714,Calle,Jarnkrok,19,C,Gavle,SWE,60.6750132,17.1467019
OTT,20182019,8475715,Oscar,Lindberg,24,L,Skelleftea,SWE,64.7520185,20.959339
TOR,20192020,8475716,Martin,Marincin,52,D,Kosice,SVK,48.7172272,21.2496774
EDM,20232024,8475717,Calvin,Pickard,30,G,Moncton,CAN,46.0985679,-64.8004265
DET,20232024,8475718,Justin,Holl,3,D,Tonka Bay,USA,44.9085741,-93.5930133
CHI,20132014,8475720,Kent,Simpson,40,G,Edmonton,CAN,53.5462055,-113.491241
PIT,20222023,8475722,Jason,Zucker,16,L,Newport Beach,USA,33.6170092,-117.9294401
PHI,20142015,8475723,Petr,Straka,51,R,Plzen,CZE,49.7477415,13.3775249
CGY,20222023,8475726,Tyler,Toffoli,73,R,Scarborough,CAN,43.7729744,-79.2576479
EDM,20182019,8475727,Ryan,Spooner,23,C,Ottawa,CAN,45.4208777,-75.6901106
WSH,20212022,8475728,Johan,Larsson,22,L,Lau,SWE,57.2824286,18.6184421
LAK,20202021,8475729,Mark,Alt,5,D,Kansas City,USA,39.100105,-94.5781416
DAL,20192020,8475730,Stephen,Johns,28,D,Ellwood City,USA,40.858579,-80.2895502
CAR,20142015,8475732,Danny,Biega,41,D,Montréal,CAN,45.5031824,-73.5698065
CGY,20142015,8475733,Max,Reinhart,59,C,West Vancouver,CAN,49.3311208,-123.159479
EDM,20142015,8475734,Curtis,Hamilton,70,L,Tacoma,USA,47.2455013,-122.438329
NYR,20212022,8475735,Greg,McKegg,14,C,St. Thomas,CAN,42.779022,-81.1929882
NYR,20182019,8475736,Connor,Brickley,23,L,Everett,USA,47.9793437,-122.2127011
MTL,20192020,8475738,Jordan,Weal,43,C,North Vancouver,CAN,49.3206294,-123.0737925
TBL,20172018,8475739,Michael,Bournival,15,L,Shawinigan,CAN,46.5396581,-72.7518637
CAR,20232024,8475744,Evgeny,Kuznetsov,92,C,Chelyabinsk,RUS,55.1559312,61.4012726
BOS,20232024,8475745,Charlie,Coyle,13,C,East Weymouth,USA,42.2193438,-70.9223328
NYR,20212022,8475747,Patrik,Nemeth,12,D,Stockholm,SWE,59.3251172,18.0710935
BUF,20192020,8475748,Dalton,Smith,77,L,Markham,CAN,43.8563707,-79.3376825
MTL,20152016,8475749,Christian,Thomas,20,L,Toronto,CAN,43.6534817,-79.3839347
MIN,20232024,8475750,Jon,Merrill,4,D,Oklahoma City,USA,35.4729886,-97.5170536
STL,20222023,8475752,Tyler,Pitlick,9,C,Minneapolis,USA,44.9772995,-93.2654692
STL,20232024,8475753,Justin,Faulk,72,D,South St. Paul,USA,44.8906694,-93.0372808
NYI,20232024,8475754,Brock,Nelson,29,C,Warroad,USA,48.905266,-95.314404
DAL,20232024,8475755,Alexander,Petrovic,28,D,Edmonton,CAN,53.5462055,-113.491241
FLA,20152016,8475756,John,McFarland,45,L,Richmond Hill,CAN,43.8801166,-79.4392925
MIN,20152016,8475757,Brett,Bulmer,54,R,Prince George,CAN,53.9128645,-122.7453699
WSH,20182019,8475758,Devante,Smith-Pelly,25,R,Scarborough,CAN,43.7729744,-79.2576479
COL,20152016,8475759,Brandon,Gormley,46,D,Murray River,CAN,46.016957,-62.6116863
EDM,20222023,8475760,Nick,Bjugstad,72,C,Minneapolis,USA,44.9772995,-93.2654692
STL,20172018,8475761,Beau,Bennett,78,R,Gardena,USA,33.8815702,-118.2918113
BOS,20222023,8475762,Derek,Forbort,28,D,Duluth,USA,46.7729322,-92.1251218
PIT,20232024,8475763,Kevin,Hayes,0,R,Dorchester,USA,38.3930694,-76.0995677
ANA,20232024,8475764,Cam,Fowler,4,D,Windsor,CAN,42.3167397,-83.0373389
NYR,20222023,8475765,Vladimir,Tarasenko,91,R,Yaroslavl,RUS,57.6263877,39.8933705
OTT,20222023,8475766,Austin,Watson,16,L,Ann Arbor,USA,42.2813722,-83.7484616
COL,20142015,8475767,Joey,Hishon,38,C,Stratford,CAN,43.3700899,-80.9818016
SEA,20232024,8475768,Jaden,Schwartz,17,C,Wilcox,CAN,50.097679,-104.7258
WPG,20162017,8475769,Quinton,Howden,21,C,Winnipeg,CAN,49.8955367,-97.1384584
ANA,20162017,8475770,Emerson,Etem,26,L,Long Beach,USA,33.7690164,-118.191604
PHX,20132014,8475771,Mark,Visentin,29,G,Hamilton,CAN,43.2560802,-79.8728583
BUF,20222023,8475772,Riley,Sheahan,8,C,St. Catharines,CAN,43.1579812,-79.2441003
NSH,20162017,8475774,Petter,Granberg,8,D,Gallivare,SWE,67.3,20.25
TBL,20152016,8475775,Tye,McGinn,44,L,Fergus,CAN,43.7059439,-80.3779366
COL,20232024,8475780,Chris,Wagner,14,R,Walpole,USA,43.0795515,-72.4259725
EDM,20142015,8475781,Tyler,Bunz,34,G,Regina,CAN,50.4479733,-104.6158764
MTL,20152016,8475782,Morgan,Ellis,85,D,Summerside,CAN,46.394259,-63.7892386
BUF,20222023,8475784,Jeff,Skinner,53,L,Toronto,CAN,43.6534817,-79.3839347
EDM,20232024,8475786,Zach,Hyman,18,L,Toronto,CAN,43.6534817,-79.3839347
VAN,20172018,8475788,Alexander,Burmistrov,42,C,Kazan,RUS,55.7823547,49.1242266
EDM,20232024,8475789,Jack,Campbell,36,G,Port Huron,USA,42.9760854,-82.4333742
CBJ,20232024,8475790,Erik,Gudbranson,44,D,Ottawa,CAN,45.4208777,-75.6901106
CHI,20232024,8475791,Taylor,Hall,71,L,Calgary,CAN,51.0456064,-114.057541
CHI,20212022,8475792,Brett,Connolly,20,R,Campbell River,CAN,50.023071,-125.244153
PHI,20232024,8475793,Ryan,Johansen,0,C,Vancouver,CAN,49.2608724,-123.113952
DAL,20232024,8475794,Tyler,Seguin,91,C,Brampton,CAN,43.685832,-79.7599366
WSH,20222023,8475795,Dylan,McIlrath,25,D,Winnipeg,CAN,49.8955367,-97.1384584
BUF,20212022,8475796,Mark,Pysyk,13,D,Sherwood Park,CAN,53.5256963,-113.296631
CHI,20222023,8475797,Jarred,Tinordi,25,D,Millersville,USA,39.997998,-76.3545372
SJS,20232024,8475798,Mikael,Granlund,64,C,Oulu,FIN,65.0118734,25.4716809
WPG,20232024,8475799,Nino,Niederreiter,62,R,Chur,SUI,46.854747,9.5264904
MIN,20162017,8475800,Teemu,Pulkkinen,17,L,Vantaa,FIN,60.2933337,25.0407809
CGY,20202021,8475807,Joakim,Nordstrom,20,C,Stockholm,SWE,59.3251172,18.0710935
MTL,20182019,8475808,Michael,Chaput,43,C,Ile Bizard,CAN,45.4944158,-73.8948882
DAL,20222023,8475809,Scott,Wedgewood,41,G,Brampton,CAN,43.685832,-79.7599366
PIT,20232024,8475810,Bryan,Rust,17,R,Pontiac,USA,42.6389216,-83.2910468
WPG,20162017,8475815,Julian,Melchiori,71,D,Richmond Hill,CAN,43.8801166,-79.4392925
WSH,20152016,8475816,Stanislav,Galiev,16,R,Moscow,RUS,55.7505412,37.6174782
SEA,20212022,8475820,Joonas,Donskoi,72,R,Raahe,FIN,64.6795905,24.4709593
COL,20132014,8475824,Sami,Aittokallio,74,G,Tampere,FIN,61.4980214,23.7603118
DAL,20222023,8475825,Jani,Hakanpää,2,D,Kirkkonummi,FIN,60.1227857,24.4406694
CAR,20142015,8475826,Justin,Shugg,52,R,Niagara Falls,CAN,43.1065603,-79.0639039
CBJ,20152016,8475829,John,Ramage,55,D,Mississauga,CAN,43.5896231,-79.6443879
SEA,20232024,8475831,Philipp,Grubauer,31,G,Rosenheim,GER,47.8539273,12.127262
NYI,20192020,8475832,Tom,Kuhnhackl,14,R,Landshut,GER,48.536217,12.1516551
CGY,20132014,8475833,Bill,Arnold,46,C,Boston,USA,42.3554334,-71.060511
SJS,20202021,8475834,Marcus,Sorensen,20,L,Sodertalje,SWE,59.1964289,17.6271663
VAN,20152016,8475836,Alex,Friesen,56,C,St. Catharines,CAN,43.1579812,-79.2441003
NYR,20232024,8475839,Louis,Domingue,70,G,St-Hyacinthe,CAN,45.627484,-72.940636
SJS,20192020,8475841,Tim,Heed,72,D,Gothenburg,SWE,57.7072326,11.9670171
ANA,20222023,8475842,Sam,Carrick,39,C,Markham,CAN,43.8563707,-79.3376825
TOR,20202021,8475844,Kenny,Agostino,18,L,Morristown,USA,40.7970382,-74.4809868
BOS,20132014,8475845,Justin,Florek,57,L,Marquette,USA,46.4481521,-87.6305899
MTL,20232024,8475848,Brendan,Gallagher,11,R,Edmonton,CAN,53.5462055,-113.491241
CHI,20232024,8475852,Petr,Mrazek,34,G,Ostrava,CZE,49.8349139,18.2820084
CAR,20232024,8475855,Jesper,Fast,71,R,Nassjo,SWE,57.6530377,14.6981554
NSH,20222023,8475857,Kevin,Gravel,5,D,Kingsford,USA,45.794956,-88.072071
NYR,20202021,8475868,Anthony,Bitetto,22,D,Island Park,USA,40.6042705,-73.6554078
BUF,20202021,8475869,Brandon,Davidson,88,D,Taber,CAN,49.8895343,-112.0488074
BOS,20162017,8475876,Zane,McIntyre,31,G,Grand Forks,USA,47.9252104,-97.0306325
CGY,20172018,8475878,Freddie,Hamilton,25,C,Toronto,CAN,43.6534817,-79.3839347
CAR,20232024,8475883,Frederik,Andersen,31,G,Herning,DEN,56.1379757,8.9746623
MTL,20132014,8475889,Patrick,Holland,82,R,Lethbridge,CAN,49.6945782,-112.8331033
NSH,20122013,8475893,Joonas,Rask,72,C,Savonlinna,FIN,61.8689933,28.8797178
DAL,20142015,8475896,Brendan,Ranford,64,L,Edmonton,CAN,53.5462055,-113.491241
PIT,20192020,8475902,Zach,Trotman,55,D,Carmel,USA,39.9784186,-86.1283681
ANA,20222023,8475906,John,Klingberg,3,D,Gothenburg,SWE,57.7072326,11.9670171
VAN,20192020,8475907,Micheal,Ferland,79,L,Swan River,CAN,52.1050567,-101.27054
VGK,20232024,8475913,Mark,Stone,61,R,Winnipeg,CAN,49.8955367,-97.1384584
PHI,20142015,8475917,Jason,Akeson,42,R,Ottawa,CAN,45.4208777,-75.6901106
BUF,20212022,8475920,Michael,Houser,32,G,Youngstown,USA,41.1035786,-80.6520161
CGY,20172018,8475949,Marek,Hrivik,46,L,Cadca,SVK,49.4375146,18.7896041
TOR,20102011,8475950,Marcel,Mueller,45,C,Berlin,GER,52.510885,13.3989367
WSH,20232024,8475958,Michael,Sgarbossa,23,C,Campbellville,CAN,43.4871704,-79.9821917
NYR,20232024,8475968,Alex,Belzile,60,R,St-Eloi,CAN,48.0398435,-69.2251881
CAR,20152016,8475980,Brody,Sutter,48,C,Viking,CAN,53.0972884,-111.7771466
OTT,20182019,8475982,Erik,Burgdoerfer,46,D,Abington,USA,42.1048228,-70.9453218
NYI,20102011,8475990,Jamie,Doornbosch,29,D,Scarborough,CAN,43.7729744,-79.2576479
LAK,20172018,8476020,Andrew,Crescenzi,47,C,Thornhill,CAN,43.8161477,-79.4245925
NJD,20192020,8476043,Ben,Street,36,C,Coquitlam,CAN,49.2842958,-122.793281
TOR,20152016,8476062,Mark,Arcobello,33,R,Milford,USA,41.2222218,-73.0570603
NYI,20132014,8476086,Justin,Johnson,49,R,Anchorage,USA,61.108815,-149.3893053
ANA,20162017,8476116,Ryan,Garbutt,16,C,Edmonton,CAN,53.5462055,-113.491241
PIT,20152016,8476147,Kael,Mouillierat,22,L,Edmonton,CAN,53.5462055,-113.491241
NSH,20162017,8476158,Harry,Zolnierczyk,26,L,Toronto,CAN,43.6534817,-79.3839347
PIT,20162017,8476162,Steve,Oleksy,61,D,Chesterfield,USA,37.3859982,-77.578509
PIT,20222023,8476166,Taylor,Fedun,4,D,Edmonton,CAN,53.5462055,-113.491241
MIN,20182019,8476177,Matt,Read,10,R,Ilderton,CAN,43.0812001,-81.3751432
EDM,20142015,8476179,Will,Acton,41,C,Edina,USA,44.8897027,-93.3501222
BOS,20202021,8476191,Kevan,Miller,86,D,Los Angeles,USA,34.0536909,-118.242766
TBL,20192020,8476195,Cory,Conacher,89,C,Burlington,CAN,43.3248924,-79.7966835
FLA,20162017,8476200,Paul,Thompson,15,R,Methuen,USA,42.7262016,-71.1908924
OTT,20132014,8476205,Stephane,Da Costa,24,C,Paris,FRA,48.8534951,2.3483915
PHX,20132014,8476206,Andy,Miele,21,C,Grosse Pointe Woods,USA,42.4435616,-82.9069508
CAR,20192020,8476207,Brian,Gibbons,29,C,Braintree,USA,42.2205956,-71.0041229
NYI,20102011,8476208,Matt,Campanale,55,D,Chester Springs,USA,40.0951038,-75.6168681
NJD,20152016,8476209,Mike,Sislo,46,R,Superior,USA,46.7207737,-92.1040796
BOS,20112012,8476211,Carter,Camper,58,C,Cleveland,USA,41.4996574,-81.6936772
VAN,20142015,8476214,Brandon,DeFazio,39,L,Etobicoke,CAN,43.6435559,-79.5656326
MIN,20162017,8476219,Patrick,Cannone,42,C,Bayport,USA,45.0212648,-92.7813238
MIN,20112012,8476224,Chay,Genoway,47,D,Swan River,CAN,52.1050567,-101.27054
COL,20112012,8476225,Mike,Connolly,18,L,Calgary,CAN,51.0456064,-114.057541
NJD,20142015,8476227,Joe,Whitney,33,L,Reading,USA,40.335345,-75.9279495
BOS,20222023,8476234,Keith,Kinkaid,30,G,Farmingville,USA,40.8312096,-73.029552
MIN,20152016,8476235,Justin,Fontaine,14,R,Bonnyville,CAN,54.267925,-110.741515
ANA,20112012,8476243,Iiro,Tarkki,31,G,Rauma,FIN,61.1289148,21.5039401
NYR,20152016,8476244,Raphael,Diaz,33,D,Baar,SUI,47.1951976,8.5253985
CHI,20222023,8476278,Colin,Blackwell,43,C,North Andover,USA,42.6839894,-71.1127065
CGY,20162017,8476279,Jyrki,Jokipakka,3,D,Tampere,FIN,61.4980214,23.7603118
CBJ,20172018,8476283,Alex,Broadhurst,25,C,New Lenox,USA,41.5119761,-87.9656098
STL,20212022,8476285,Matthew,Peca,53,C,Petawawa,CAN,45.8984286,-77.2826645
SJS,20212022,8476288,Ryan,Dzingel,14,C,Wheaton,USA,41.8646959,-88.1101709
DET,20162017,8476289,Alexey,Marchenko,53,D,Moscow,RUS,55.7505412,37.6174782
NJD,20232024,8476292,Ondrej,Palat,18,L,Frydek-Mistek,CZE,49.685635,18.3483416
BUF,20192020,8476293,Scott,Wilson,20,L,Oakville,CAN,43.447436,-79.666672
CGY,20202021,8476300,Nikita,Nesterov,89,D,Chelyabinsk,RUS,55.1559312,61.4012726
PIT,20172018,8476302,Frank,Corrado,18,D,Toronto,CAN,43.6534817,-79.3839347
BOS,20172018,8476303,Rob,O'Gara,44,D,Massapequa,USA,40.6761472,-73.4696557
TOR,20132014,8476304,David,Broll,46,L,Mississauga,CAN,43.5896231,-79.6443879
BUF,20152016,8476309,Jason,Kasdorf,33,G,Winnipeg,CAN,49.8955367,-97.1384584
COL,20222023,8476310,Lukas,Sedlak,22,C,České Budějovice,CZE,48.9747357,14.474285
COL,20232024,8476312,Josh,Manson,42,D,Hinsdale,USA,37.813681,-107.3304179
VGK,20222023,8476316,Laurent,Brossoit,39,G,Port Alberni,CAN,49.2343668,-124.8056517
BUF,20132014,8476319,Nathan,Lieuwen,50,G,Abbotsford,CAN,49.0521162,-122.329479
FLA,20172018,8476322,Chase,Balisy,50,C,Fullerton,USA,33.8708215,-117.929416
SEA,20212022,8476323,Max,McCormick,71,L,De Pere,USA,40.295231,-83.090091
PIT,20222023,8476326,Josh,Archibald,15,R,Regina,CAN,50.4479733,-104.6158764
TOR,20202021,8476329,Travis,Boyd,72,C,Hopkins,USA,33.1368252,-95.5656578
BUF,20172018,8476330,Adam,Wilcox,32,G,South St. Paul,USA,44.8906694,-93.0372808
WPG,20232024,8476331,Dylan,DeMelo,2,D,London,CAN,42.9832406,-81.243372
EDM,20172018,8476336,Iiro,Pakarinen,26,R,Loviisa,FIN,60.4564226,26.2271433
PIT,20142015,8476339,Dominik,Uher,46,C,Ostrava,CZE,49.8349139,18.2820084
OTT,20232024,8476341,Anton,Forsberg,31,G,Härnösand,SWE,62.6323084,17.9379914
LAK,20212022,8476343,Garret,Sparks,80,G,Elmhurst,USA,41.8994745,-87.9403418
VAN,20202021,8476344,Tyler,Graovac,44,C,Brampton,CAN,43.685832,-79.7599366
CBJ,20212022,8476345,Gregory,Hofmann,15,C,Biel,SUI,47.1402077,7.2439029
CBJ,20232024,8476346,Johnny,Gaudreau,13,L,Salem,USA,44.9391565,-123.033121
LAK,20152016,8476352,Michael,Mersch,49,L,Park Ridge,USA,42.0112329,-87.8406031
BUF,20202021,8476356,Tobias,Rieder,13,L,Landshut,GER,48.536217,12.1516551
BOS,20142015,8476363,Brian,Ferlin,68,R,Jacksonville,USA,30.3321838,-81.655651
NYI,20132014,8476367,John,Persson,56,L,Ostersund,SWE,63.1793655,14.6357061
TBL,20212022,8476368,Fredrik,Claesson,3,D,Stockholm,SWE,59.3251172,18.0710935
NJD,20182019,8476370,Blake,Pietila,56,L,Milford,USA,41.2222218,-73.0570603
PHI,20232024,8476372,Nick,Seeler,24,D,Eden Prairie,USA,44.8546856,-93.470786
CBJ,20232024,8476374,Sean,Kuraly,7,C,Niagara Falls,USA,43.08436,-79.0614686
MTL,20152016,8476379,Darren,Dietz,44,D,Medicine Hat,CAN,50.04303,-110.679016
CHI,20202021,8476381,Andrew,Shaw,65,R,Belleville,CAN,44.1633264,-77.3852556
ANA,20152016,8476384,Max,Friberg,43,L,Skovde,SWE,58.3896329,13.8456344
NYI,20172018,8476386,Shane,Prince,11,L,Rochester,USA,43.157285,-77.615214
VAN,20152016,8476388,Andrey,Pedan,29,D,Kaunas,LTU,54.8982139,23.9044817
NYR,20232024,8476389,Vincent,Trocheck,16,C,Pittsburgh,USA,40.4416941,-79.9900861
MIN,20222023,8476390,Joseph,Cramarossa,56,C,Markham,CAN,43.8563707,-79.3376825
LAK,20212022,8476391,T.J.,Tynan,36,C,Orland Park,USA,41.630663,-87.8536288
WPG,20232024,8476392,Adam,Lowry,17,C,St. Louis,USA,38.6280278,-90.1910154
FLA,20222023,8476393,Nick,Cousins,21,C,Belleville,CAN,44.1633264,-77.3852556
CBJ,20152016,8476394,Michael,Paliotta,36,D,Westport,USA,41.1414855,-73.3578955
MIN,20222023,8476396,Steven,Fogarty,62,C,Chambersburg,USA,39.9375112,-77.6612586
EDM,20172018,8476397,Keegan,Lowe,47,D,Greenwich,USA,41.0264862,-73.6284598
CGY,20232024,8476399,Blake,Coleman,20,C,Plano,USA,33.0136764,-96.6925096
OTT,20212022,8476400,Logan,Shaw,20,R,Glace Bay,CAN,46.1949393,-59.9561999
NYR,20172018,8476401,Daniel,Catenacci,43,C,Richmond Hill,CAN,43.8801166,-79.4392925
CAR,20172018,8476403,Klas,Dahlbeck,6,D,Katrineholm,SWE,58.9959119,16.2062225
NYI,20222023,8476404,Andy,Andreoff,18,C,Pickering,CAN,43.835765,-79.090576
TOR,20192020,8476406,Nicholas,Shore,26,C,Denver,USA,39.7392364,-104.984862
ANA,20202021,8476407,Andy,Welinski,45,D,Duluth,USA,46.7729322,-92.1251218
CGY,20192020,8476409,Alan,Quine,89,C,Belleville,CAN,44.1633264,-77.3852556
STL,20222023,8476410,Josh,Leivo,17,L,Innisfil,CAN,44.3150892,-79.5461073
FLA,20132014,8476411,Jonathan,Racine,58,D,Montréal,CAN,45.5031824,-73.5698065
STL,20232024,8476412,Jordan,Binnington,50,G,Richmond Hill,CAN,43.8801166,-79.4392925
VAN,20162017,8476414,Alexandre,Grenier,65,R,Laval,CAN,45.5757802,-73.7530656
MIN,20212022,8476415,Kyle,Rau,37,C,Eden Prairie,USA,44.8546856,-93.470786
EDM,20162017,8476416,Dillon,Simpson,79,D,Edmonton,CAN,53.5462055,-113.491241
DET,20162017,8476418,Robbie,Russo,18,D,Westmont,USA,33.9414035,-118.3022963
NYI,20232024,8476419,Jean-Gabriel,Pageau,44,C,Ottawa,CAN,45.4208777,-75.6901106
BOS,20222023,8476422,Mike,Reilly,6,D,Chicago,USA,41.8755616,-87.6244212
VAN,20182019,8476423,Reid,Boucher,24,C,Lansing,USA,42.7337712,-84.5553805
VAN,20162017,8476425,Joseph,LaBate,62,C,Burnsville,USA,44.7670567,-93.2773887
EDM,20142015,8476426,David,Musil,85,D,Calgary,CAN,51.0456064,-114.057541
EDM,20182019,8476427,Ty,Rattie,8,R,Calgary,CAN,51.0456064,-114.057541
NSH,20212022,8476428,Rocco,Grimaldi,23,R,Anaheim,USA,33.8347516,-117.911732
NYI,20232024,8476429,Scott,Mayfield,24,D,St. Louis,USA,38.6280278,-90.1910154
VGK,20202021,8476430,Tomas,Jurco,13,R,Kosice,SVK,48.7172272,21.2496774
CBJ,20182019,8476431,Adam,Clendening,6,D,Niagara Falls,USA,43.08436,-79.0614686
CBJ,20232024,8476432,Boone,Jenner,38,C,Dorchester,CAN,45.8992863,-64.5170033
DET,20222023,8476433,Magnus,Hellberg,45,G,Uppsala,SWE,59.8586126,17.6387436
ANA,20232024,8476434,John,Gibson,36,G,Pittsburgh,USA,40.4416941,-79.9900861
BOS,20152016,8476435,Alex,Khokhlachev,76,C,Moscow,RUS,55.7505412,37.6174782
WSH,20182019,8476436,Dmitrij,Jaskin,23,R,Omsk,RUS,54.991375,73.371529
MIN,20212022,8476437,Victor,Rask,49,C,Leksand,SWE,60.7329032,14.9968205
STL,20232024,8476438,Brandon,Saad,20,L,Pittsburgh,USA,40.4416941,-79.9900861
CGY,20222023,8476439,Brett,Ritchie,24,R,Orangeville,CAN,43.9193171,-80.0973754
EDM,20192020,8476440,Markus,Granlund,60,C,Oulu,FIN,65.0118734,25.4716809
MTL,20222023,8476441,Joel,Edmundson,44,D,Brandon,CAN,49.8511143,-99.9608924
PIT,20232024,8476442,Matt,Nieto,83,L,Long Beach,USA,33.7690164,-118.191604
MTL,20202021,8476443,Xavier,Ouellet,61,D,Bayonne,FRA,43.4945144,-1.4736657
TBL,20202021,8476444,Christopher,Gibson,33,G,Karkkila,FIN,60.5342609,24.2105252
NYI,20132014,8476445,Johan,Sundstrom,28,C,Gothenburg,SWE,57.7072326,11.9670171
NSH,20192020,8476447,Miikka,Salomaki,20,R,Raahe,FIN,64.6795905,24.4709593
VGK,20232024,8476448,William,Karlsson,71,C,Marsta,SWE,59.6252383,17.8515672
ANA,20222023,8476449,Scott,Harrington,17,D,Kingston,CAN,44.230687,-76.481323
NYR,20172018,8476450,Ryan,Sproul,25,D,Mississauga,CAN,43.5896231,-79.6443879
MTL,20152016,8476451,Lucas,Lessio,53,L,Maple,CAN,43.8594952,-79.5068973
CGY,20162017,8476452,Tyler,Wotherspoon,26,D,Burnaby,CAN,49.2433804,-122.972545
TBL,20232024,8476453,Nikita,Kucherov,86,R,Maykop,RUS,44.6062079,40.104053
EDM,20232024,8476454,Ryan,Nugent-Hopkins,93,C,Burnaby,CAN,49.2433804,-122.972545
COL,20212022,8476455,Gabriel,Landeskog,92,L,Stockholm,SWE,59.3251172,18.0710935
CGY,20232024,8476456,Jonathan,Huberdeau,10,C,Saint-Jerome,CAN,45.7780402,-74.0033272
SEA,20232024,8476457,Adam,Larsson,6,D,Skelleftea,SWE,64.7520185,20.959339
ANA,20232024,8476458,Ryan,Strome,16,C,Mississauga,CAN,43.5896231,-79.6443879
NYR,20232024,8476459,Mika,Zibanejad,93,C,Stockholm,SWE,59.3251172,18.0710935
WPG,20232024,8476460,Mark,Scheifele,55,C,Kitchener,CAN,43.451291,-80.4927815
PHI,20232024,8476461,Sean,Couturier,14,C,Phoenix,USA,33.4484367,-112.074141
NJD,20232024,8476462,Dougie,Hamilton,7,D,Toronto,CAN,43.6534817,-79.3839347
MIN,20232024,8476463,Jonas,Brodin,25,D,Karlstad,SWE,59.3809146,13.5027631
COL,20172018,8476464,Duncan,Siemens,15,D,Edmonton,CAN,53.5462055,-113.491241
MIN,20182019,8476465,Ryan,Murphy,6,D,Aurora,CAN,43.99973,-79.467545
VGK,20212022,8476466,Sven,Baertschi,47,L,Bern,SUI,46.9484742,7.4521749
SEA,20232024,8476467,Jamie,Oleksiak,24,D,Toronto,CAN,43.6534817,-79.3839347
VAN,20232024,8476468,J.T.,Miller,9,C,East Palestine,USA,40.8339509,-80.5403469
MTL,20232024,8476469,Joel,Armia,40,R,Pori,FIN,61.4866126,21.7972071
ANA,20222023,8476470,Nathan,Beaulieu,28,D,Strathroy,CAN,42.966146,-81.5910083
DAL,20162017,8476471,Mark,McNeill,62,C,Langley,CAN,49.1039289,-122.657047
EDM,20192020,8476472,Oscar,Klefbom,77,D,Karlstad,SWE,59.3809146,13.5027631
CHI,20232024,8476473,Connor,Murphy,5,D,Dublin,USA,40.0996009,-83.1135563
CAR,20222023,8476474,Stefan,Noesen,23,R,Plano,USA,33.0136764,-96.6925096
WPG,20182019,8476476,Joe,Morrow,70,D,Edmonton,CAN,53.5462055,-113.491241
DET,20182019,8476477,Matt,Puempel,54,L,Windsor,CAN,42.3167397,-83.0373389
TOR,20152016,8476478,Stuart,Percy,50,D,Oakville,CAN,43.447436,-79.666672
LAK,20232024,8476479,Phillip,Danault,24,C,Victoriaville,CAN,46.0554948,-71.9598586
WPG,20232024,8476480,Vladislav,Namestnikov,7,C,Zhukovskiy,RUS,53.8907473,59.0129537
NYR,20162017,8476482,Nicklas,Jensen,39,R,Herning,DEN,56.1379757,8.9746623
PIT,20232024,8476483,Rickard,Rakell,67,R,Sundbyberg,SWE,59.3628802,17.9681359
EDM,20212022,8476495,Seth,Griffith,23,C,Wallaceburg,CAN,42.5928652,-82.3873866
